sentence_id,transcript,sentence,gold_label,vote_sub,vote_boi,is_tie,vote_margin,mean_conf,std_conf,provider_split,gpt_mini_balanced__label,haiku_pattern__label,sonnet_skeptic__label,gpt_mini_balanced__confidence,haiku_pattern__confidence,sonnet_skeptic__confidence,severity_score
0ecc6f52212d,PLTR_Q3-2025,"Executives - Chief Revenue Officer & Chief Legal Officer We had a monumental third quarter, shattering expectations yet again.",substantive,1,2,False,1,0.7233333333333333,0.12503332889007368,False,boilerplate,substantive,boilerplate,0.6,0.72,0.85,1
193ce06c5cdd,BLK_Q1-2026,"Much of the focus on wealth vehicles like BDCs, interval funds and tender funds.",boilerplate,1,2,False,1,0.7233333333333333,0.12503332889007368,False,boilerplate,boilerplate,substantive,0.6,0.85,0.72,1
1bf10177d7ef,WFC_Q2-2025,"So we spent a lot of time talking about the things that we've been doing to focus on growing noninterest revenues, which have been -- which we've been doing because there are strategic opportunities, not just because of the balance sheet.",substantive,1,2,False,1,0.7233333333333333,0.025166114784235857,False,boilerplate,substantive,boilerplate,0.7,0.72,0.75,1
1fee99eab6c7,INTC_Q4-2025,"In the short term, I'm disappointed that we are not able to fully meet the demand in our markets.",boilerplate,1,2,False,1,0.7233333333333333,0.025166114784235853,False,boilerplate,substantive,boilerplate,0.7,0.75,0.72,1
28831d896ea7,GS_Q2-2025,"The investment we've made to strengthen and grow our global client franchise, including our emphasis on scaling capital-light businesses have materially enhanced the resilience of our firm.",boilerplate,1,2,False,1,0.7233333333333333,0.025166114784235857,False,boilerplate,substantive,boilerplate,0.7,0.72,0.75,1
59e97a957100,FDX_Q3-2024,"As you'd expect, with everything going on, there's legal and accounting exercises that need to take place to get us through this next period, including June 1 date of One FedEx.",substantive,1,2,False,1,0.7233333333333333,0.025166114784235857,False,boilerplate,boilerplate,substantive,0.7,0.72,0.75,1
6d42935896a1,NKE_Q2-2026,"Future, and we had kids lining up for that shoe.",boilerplate,1,2,False,1,0.7233333333333333,0.18610033136277146,False,boilerplate,boilerplate,substantive,0.7,0.92,0.55,1
81b764ddd75a,FAST_Q3-2024,"Of those 3 scenarios, personally, I think the second and third have a greater probability, one or the other, than the first.",boilerplate,1,2,False,1,0.7233333333333333,0.17214335111567144,False,boilerplate,boilerplate,substantive,0.6,0.92,0.65,1
9caa46df269d,BLK_Q1-2025,The euro debt aligns our capital structure with our global business.,boilerplate,1,2,False,1,0.7233333333333333,0.025166114784235857,False,boilerplate,substantive,boilerplate,0.7,0.72,0.75,1
bdba00b97eb8,INTC_Q4-2023,Third-party engagements with IFS continue to validate our progress on this technology.,boilerplate,1,2,False,1,0.7233333333333333,0.12503332889007368,False,boilerplate,substantive,boilerplate,0.6,0.72,0.85,1
df1cc6f8dd65,JNJ_Q1-2024,"Innovation continues to be a main priority for the company, as demonstrated by our industry-leading R&D spend.",boilerplate,1,2,False,1,0.7233333333333333,0.12503332889007368,False,boilerplate,substantive,boilerplate,0.6,0.72,0.85,1
e25dcc8eeb4b,AVGO_Q1-2026,These figures demonstrate that our scale continues to drive significant operating leverage.,boilerplate,1,2,False,1,0.7233333333333333,0.12503332889007368,False,boilerplate,substantive,boilerplate,0.6,0.72,0.85,1
e5223164ac13,NKE_Q1-2025,"Kobe's a beloved athlete in China, and it was one of the biggest opportunities we saw to bring Kobe back into the product family, and we're incredibly excited about the energy that's building in China for Kobe.",boilerplate,1,2,False,1,0.7233333333333333,0.12503332889007368,False,boilerplate,boilerplate,substantive,0.6,0.85,0.72,1
e6a7bb29a86c,AMD_Q1-2024,"So overall, will help the mix on the gross margin side.",substantive,1,2,False,1,0.7233333333333333,0.18610033136277146,False,boilerplate,boilerplate,substantive,0.7,0.92,0.55,1
197bad4c3e0b,C_Q1-2025,"Answer Executives - CEO & Chair of the Board Look, first of all, we continue to be on track with the preparation for the IPO, John.",boilerplate,1,2,False,1,0.7333333333333333,0.10408329997330662,False,boilerplate,boilerplate,substantive,0.7,0.85,0.65,1
27413ea3102d,FAST_Q3-2025,If -- there's nothing in there that I'm going to lose sleep over other than cautioning everybody in August to slow that down because it doesn't do anything for Q3.,boilerplate,1,2,False,1,0.7333333333333333,0.10408329997330662,False,boilerplate,boilerplate,substantive,0.7,0.85,0.65,1
87232b9b7c48,JNJ_Q3-2025,"We do not believe that the one you're referring to has any significant materiality and shouldn't impact, we would say, moderate, certainly not material from an overall performance perspective.",boilerplate,1,2,False,1,0.7333333333333333,0.10408329997330662,False,boilerplate,boilerplate,substantive,0.7,0.85,0.65,1
dfbd9c25a30e,AMD_Q2-2025,"So to your question of how much is pull forward, we don't think a whole lot of that is.",boilerplate,1,2,False,1,0.7333333333333333,0.10408329997330662,False,boilerplate,boilerplate,substantive,0.7,0.85,0.65,1
bf945960ae98,FAST_Q3-2025,Can you just explain why was the bonus reset so much larger in 3Q versus 2Q?,boilerplate,1,2,False,1,0.7333333333333334,0.12583057392117916,False,boilerplate,substantive,boilerplate,0.6,0.85,0.75,1
32ffc8876d96,GS_Q3-2025,Everything about the G-SIB surcharge and Basel endgame.,boilerplate,1,2,False,1,0.7399999999999999,0.16370705543744904,False,boilerplate,boilerplate,substantive,0.6,0.92,0.7,1
8942a484a291,FAST_Q4-2024,"And the third is when you're buying stuff in a rush, you don't buy better than when you buy stuff in a planned fashion.",boilerplate,1,2,False,1,0.7400000000000001,0.16370705543744904,False,boilerplate,boilerplate,substantive,0.7,0.92,0.6,1
8c6f03ebf97a,C_Q4-2025,And we're going to continue to bring in top talent to fill remaining gaps that we have notably in North America.,boilerplate,1,2,False,1,0.7400000000000001,0.16370705543744904,False,boilerplate,boilerplate,substantive,0.7,0.92,0.6,1
c3d9b9d7c2fb,C_Q4-2025,So it's not as if it's a cliff at the end of the consent order.,boilerplate,1,2,False,1,0.7400000000000001,0.16370705543744904,False,boilerplate,boilerplate,substantive,0.7,0.92,0.6,1
ff009981a8f2,C_Q4-2024,I'll also focus on our current expectations for 2025 and 2026.,substantive,1,2,False,1,0.7400000000000001,0.16370705543744904,False,boilerplate,boilerplate,substantive,0.7,0.92,0.6,1
1ba41f0b3f08,GS_Q1-2024,"The sharp decrease sequentially, we're pleased with, as well as the year-over-year decrease.",substantive,1,2,False,1,0.7466666666666666,0.06429100507328636,False,boilerplate,substantive,boilerplate,0.7,0.72,0.82,1
5506a492763e,NKE_Q3-2024,"Starting last June, we aligned our organization to put the consumer and a sharp focus on sport back at the center of everything we do.",boilerplate,1,2,False,1,0.7466666666666666,0.06429100507328636,False,boilerplate,substantive,boilerplate,0.7,0.72,0.82,1
c21ffe71dba2,C_Q1-2024,"And yes, it was a different rate environment, but that growth that we delivered over the past couple of years has been a mix of both revenue and underlying business strength.",substantive,1,2,False,1,0.7466666666666666,0.06429100507328636,False,boilerplate,substantive,boilerplate,0.7,0.72,0.82,1
eb35b4ffdf8f,FAST_Q2-2024,"And so at the end of the day, I think that we need more discipline among our contract sellers and more discipline in our field personnel and they need to trust the tools because the tools are in great shape.",boilerplate,1,2,False,1,0.7466666666666666,0.06429100507328636,False,boilerplate,substantive,boilerplate,0.7,0.72,0.82,1
c0261be2f096,JPM_Q4-2023,"But it's also the case, as you know, that there's -- the market's expectation is that QT is going to start slowing down at some point this year.",substantive,1,2,False,1,0.7466666666666667,0.16165807537309526,False,boilerplate,boilerplate,substantive,0.6,0.92,0.72,1
500a63afd844,NVDA_Q2-2026,And that is -- we call that Spectrum-X Ethernet.,boilerplate,1,2,False,1,0.75,0.08660254037844388,False,boilerplate,boilerplate,substantive,0.7,0.85,0.7,1
0b2a5f1e4a07,PLTR_Q4-2024,"We have taken a long bet over decades around the assumption that if we built the products that our partners -- most importantly, our partners in the West, most importantly, our partners in the U.S. -- ought to build, not what they wanted us to build, not what they mandated we should build, not what investors, venture capitalists or analysts were saying they reward us for building, that, that company would generate so much value that we would get a small percentage of that and we would end up as a massive significant and, much more importantly, impactful company that could power the West to its obvious innate superiority, expose things that weren't working, rebuild the whole infrastructure of a company.",boilerplate,1,2,False,1,0.7566666666666665,0.08144527815247078,False,boilerplate,boilerplate,substantive,0.7,0.85,0.72,1
10f795b2c0ff,JPM_Q4-2025,"When we think about -- there's more updates coming on G-SIB, Basel Endgame probably over the coming months.",boilerplate,1,2,False,1,0.7566666666666665,0.08144527815247078,False,boilerplate,boilerplate,substantive,0.7,0.85,0.72,1
1a39fae330da,AVGO_Q3-2025,"And on the networking side, do you think UALink or PCIe even has a chance of displacing SUE in 2027 when it's expected to ramp?",substantive,1,2,False,1,0.7566666666666665,0.08144527815247078,False,boilerplate,substantive,boilerplate,0.7,0.85,0.72,1
d77a56534026,JPM_Q1-2025,JPMorgan will be fine with or without an SLR change.,boilerplate,1,2,False,1,0.7566666666666665,0.08144527815247078,False,boilerplate,boilerplate,substantive,0.7,0.85,0.72,1
d7dee6c1f7af,FAST_Q1-2024,"And at this point, to be honest, the pricing environment is fairly unremarkable, which is why we're not giving it as much time and energy in our dialogue.",substantive,1,2,False,1,0.7566666666666665,0.08144527815247078,False,boilerplate,boilerplate,substantive,0.7,0.85,0.72,1
eecd6712acd6,AVGO_Q3-2024,You've said in the past calls that you thought that AI compute would move away from ASICs and go to merchant market.,boilerplate,1,2,False,1,0.7566666666666665,0.08144527815247078,False,boilerplate,substantive,boilerplate,0.7,0.85,0.72,1
fa389e9521b6,WFC_Q4-2024,And there is this debate about the extent and how quickly an asset cap removal would kickstart and allow for balance sheet growth.,boilerplate,1,2,False,1,0.7566666666666665,0.08144527815247078,False,boilerplate,boilerplate,substantive,0.7,0.85,0.72,1
0ec49d94d486,JPM_Q1-2025,But the notion that the 10-year treasury has to go down is a false notion.,boilerplate,1,2,False,1,0.7566666666666667,0.14364307617610164,False,boilerplate,boilerplate,substantive,0.7,0.92,0.65,1
13daa28d9b7e,BLK_Q1-2026,"BlackRock is simultaneously a leading public markets manager, a scaled private markets platform and a global technology company.",boilerplate,1,2,False,1,0.7566666666666667,0.08144527815247078,False,boilerplate,substantive,boilerplate,0.7,0.72,0.85,1
edc980246b1a,C_Q1-2025,"And I'm wondering, does that mean at $1.75 billion or does that mean keep pace with the increased Q-on-Q, which was [indiscernible] million?",substantive,1,2,False,1,0.7666666666666666,0.07637626158259735,False,boilerplate,boilerplate,substantive,0.7,0.85,0.75,1
91ede65f85de,JPM_Q3-2024,And you would normally think that rotation out of discretionary into nondiscretionary would be a sign of consumers battening down the hatches and getting ready for a much worse environment.,boilerplate,1,2,False,1,0.7733333333333334,0.12701705922171772,False,boilerplate,boilerplate,substantive,0.7,0.92,0.7,1
5dd5f66c3f4c,AMD_Q4-2023,"While we are not providing specific full year guidance for 2024, let me provide some color.",substantive,1,2,False,1,0.7833333333333333,0.16072751268321595,False,boilerplate,boilerplate,substantive,0.9,0.85,0.6,1
455eb9019e8d,JNJ_Q3-2025,"I guess, I'm trying to understand if growth will accelerate next year on an adjusted operational basis, excluding the extra week?",boilerplate,1,2,False,1,0.7899999999999999,0.07937253933193772,False,boilerplate,substantive,boilerplate,0.7,0.85,0.82,1
cbdb6b1fc97c,JPM_Q2-2024,It's hard to imagine a scenario coming out of the whole potential range of outcomes on capital that involves an upward revision on ROTCE.,boilerplate,1,2,False,1,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,substantive,0.7,0.85,0.82,1
d779d984585b,JNJ_Q4-2025,And I guess what we're really trying to understand is how much of that acceleration comes from the organic pipeline versus acquisitions versus portfolio pruning.,boilerplate,1,2,False,1,0.7899999999999999,0.07937253933193772,False,boilerplate,substantive,boilerplate,0.7,0.85,0.82,1
4401add0a7b5,WFC_Q4-2024,"Our outlook assumes the S&P 500 will be up modestly from current levels, but clearly, the ultimate performance of the markets is uncertain.",boilerplate,1,2,False,1,0.79,0.115325625946708,False,boilerplate,boilerplate,substantive,0.7,0.92,0.75,1
556b9909bffa,WFC_Q3-2025,"First, our aspirations, to be the top U.S. consumer and small business bank and wealth manager, providing industry-leading deposit, loan, investment and payments products, also to be the top U.S. bank to businesses of all sizes with the goal of being a top 5 U.S. investment bank.",substantive,1,2,False,1,0.79,0.115325625946708,False,boilerplate,boilerplate,substantive,0.7,0.92,0.75,1
cfbd7f76cc0b,WFC_Q1-2024,"And is there opportunity set for maybe pulling in some more deposits and reinvesting in securities, given the slightly improved long-end rates here?",substantive,1,2,False,1,0.79,0.09643650760992957,False,boilerplate,substantive,boilerplate,0.9,0.75,0.72,1
a3738b4f3034,JPM_Q3-2024,"We're guessing it's pretty far out in the future, and we'll give you formal guidance and all this stuff next quarter.",substantive,1,2,False,1,0.8066666666666666,0.17925772879665006,False,boilerplate,boilerplate,substantive,0.9,0.92,0.6,1
498c983e10f2,INTC_Q2-2025,We're not giving out the guidance by business unit.,substantive,1,2,False,1,0.8133333333333335,0.10066445913694336,False,boilerplate,boilerplate,substantive,0.8,0.92,0.72,1
97f5300aa896,FDX_Q1-2025,Just -- is there enough in terms of the walk as you move from 1Q to 2Q for earnings to be up sequentially?,boilerplate,1,2,False,1,0.8166666666666668,0.10408329997330666,False,boilerplate,boilerplate,substantive,0.9,0.85,0.7,1
afc03a63042f,NVDA_Q1-2026,The question is whether one of the world's largest AI markets will run on American platforms.,boilerplate,1,2,False,1,0.8233333333333333,0.09291573243177571,False,boilerplate,boilerplate,substantive,0.9,0.85,0.72,1
e3fb6407708a,BLK_Q3-2025,"Question Analysts - MD & Head of the North American Asset Managers, Brokers & Exchanges Team My question is on the breadth of the 10% base fee organic growth in the quarter.",substantive,1,2,False,1,0.8333333333333334,0.07637626158259735,False,boilerplate,substantive,boilerplate,0.9,0.85,0.75,1
ef0afc471d1f,NKE_Q3-2026,"So again, is that flat for the fourth quarter on EPS through the February quarter?",substantive,1,2,False,1,0.84,0.12165525060596444,False,boilerplate,boilerplate,substantive,0.9,0.92,0.7,1
1c573467115a,AMD_Q3-2024,"On the Data Center GPU side, I realize everyone wants new customer announcements and 2025 guidance, but we're not going to get that, certainly not today.",substantive,1,2,False,1,0.8466666666666667,0.11015141094572208,False,boilerplate,boilerplate,substantive,0.9,0.92,0.72,1
f56ec2d314cf,FDX_Q3-2026,"And given that this is our last earnings call before the spin-off, we've invited Freight's CEO, John Smith; and CFO, Marshall Witt, to join us today to participate in the Q&A.",boilerplate,1,2,False,1,0.8466666666666667,0.11015141094572208,False,boilerplate,boilerplate,substantive,0.9,0.92,0.72,1
7ff45758d37d,NVDA_Q1-2026,"I was wondering if you could give some additional color around the strength you saw within the networking business, particularly around the adoption of your Ethernet solutions at CSPs as well as any change you're seeing in network attach rates.",boilerplate,1,2,False,1,0.8566666666666666,0.040414518843273836,False,boilerplate,substantive,boilerplate,0.9,0.85,0.82,1
c44bace6789a,FDX_Q4-2025,"Eddie brings deep expertise from his nearly 30-year career at FedEx, most recently as Corporate Vice President for Corporate Governance securities and tax law.",boilerplate,1,2,False,1,0.8566666666666668,0.12096831541082703,False,boilerplate,boilerplate,substantive,0.9,0.95,0.72,1
657033f058e0,WFC_Q3-2025,"Analysts - MD & Head of United States Bank Research Within your deposit growth expectations, within retail specifically, could you speak to geographies or products you're pushing the hardest and maybe where there's the biggest opportunity for growth over the coming years?",substantive,1,2,False,1,0.8666666666666667,0.028867513459481315,False,boilerplate,substantive,boilerplate,0.9,0.85,0.85,1
cd3db5972cbf,AMD_Q4-2023,"As MI300 revenue ramps, how do you see the customer concentration, let's say, a year or 2 from now?",substantive,1,2,False,1,0.8666666666666667,0.028867513459481315,False,boilerplate,substantive,boilerplate,0.9,0.85,0.85,1
f8b594bba256,C_Q4-2025,"And if you could just remind us what the end goal is for op leverage, for EBIT margin, I should say, and over what time frame do you expect to get there?",substantive,1,2,False,1,0.8666666666666667,0.028867513459481315,False,boilerplate,substantive,boilerplate,0.9,0.85,0.85,1
48f95b44e7e4,GS_Q2-2024,Can you talk about how material it was and what drove real estate gains during the quarter?,boilerplate,1,2,False,1,0.89,0.036055512754639925,False,boilerplate,substantive,boilerplate,0.9,0.92,0.85,1
