sentence_id,transcript,sentence,gold_label,vote_sub,vote_boi,is_tie,vote_margin,mean_conf,std_conf,provider_split,gpt_mini_balanced__label,haiku_pattern__label,sonnet_skeptic__label,gpt_mini_balanced__confidence,haiku_pattern__confidence,sonnet_skeptic__confidence,oof_proba,oof_pred,priority
61f0f163e9f4,INTC_Q3-2025,And I've been known as a friend of Jensen for more than 30 years.,boilerplate,0,3,False,3,0.9400000000000001,0.03605551275463986,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.97,0.21448493003845215,1,0.15448493003845215
d9fceb4d4351,FDX_Q3-2024,"And I'm also just sort of curious on the surface side, how much of that is actually tied to Express surface stuff?",boilerplate,0,3,False,3,0.7799999999999999,0.163707055437449,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.82,0.21298576891422272,1,0.15298576891422272
81ddf38fea94,NVDA_Q4-2025,"It's incredible modern software, but it's modern software and AI has gone mainstream.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.21261222660541534,1,0.15261222660541535
0b2a5f1e4a07,PLTR_Q4-2024,"We have taken a long bet over decades around the assumption that if we built the products that our partners -- most importantly, our partners in the West, most importantly, our partners in the U.S. -- ought to build, not what they wanted us to build, not what they mandated we should build, not what investors, venture capitalists or analysts were saying they reward us for building, that, that company would generate so much value that we would get a small percentage of that and we would end up as a massive significant and, much more importantly, impactful company that could power the West to its obvious innate superiority, expose things that weren't working, rebuild the whole infrastructure of a company.",boilerplate,1,2,False,1,0.7566666666666665,0.08144527815247078,False,boilerplate,boilerplate,substantive,0.7,0.85,0.72,0.21099863946437836,1,0.15099863946437836
1adff5fc2377,GS_Q1-2025,Or just any other color given some of that tension between sponsors today in the market trying to return capital and what LPs are demanding?,boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.20794017612934113,1,0.14794017612934113
e873d276679a,WFC_Q1-2025,"And we're still on a journey, which we're very confident we're going to get there, not just to run a better home lending business, but that business is not -- does not have the returns that it should, and that's just as we transition to this different model.",boilerplate,0,3,False,3,0.7566666666666667,0.13650396819628846,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.82,0.20217110216617584,1,0.14217110216617584
b4d0d586b88b,AVGO_Q1-2024,"And also being in an environment where, as you all know, traditional enterprise networking is kind of also in a bit of a slowdown [ law ].",boilerplate,1,2,False,1,0.7166666666666667,0.12583057392117916,False,boilerplate,boilerplate,substantive,0.7,0.85,0.6,0.19954577088356018,1,0.13954577088356018
4d5b04cafa7a,INTC_Q4-2024,"As such, a one-size-fits-all approach will not work, and I can see clear opportunities to leverage our core assets in new ways to drive the most compelling total cost of ownership across the continuum.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.19757580757141113,1,0.13757580757141114
630b3e3a20e2,FAST_Q3-2025,"Figure out what you need, surgically buy product based on cost components, but don't do a broad brush on this.",boilerplate,1,2,False,1,0.6999999999999998,0.14999999999999997,False,boilerplate,boilerplate,substantive,0.7,0.85,0.55,0.196399986743927,1,0.136399986743927
65321d37b210,PLTR_Q2-2025,"As LLMs continue to improve, it only further accelerates the value realization and therefore, the value of our products.",boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.1946536749601364,1,0.13465367496013642
67d835b18717,AVGO_Q2-2025,"Networking is hot, but that doesn't mean XPU is any soften.",boilerplate,1,2,False,1,0.6833333333333332,0.14433756729740646,False,boilerplate,boilerplate,substantive,0.6,0.85,0.6,0.19403459131717682,1,0.13403459131717682
7ff908f3fefa,GS_Q1-2026,We obviously will adjust that as we go through the year based on our expectations for the full year.,boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.191562682390213,1,0.13156268239021301
4c8b398c2aeb,JNJ_Q2-2024,Question Analysts - MD & Senior Equity Research Analyst If I could talk a little bit about the EP business.,boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.18994711339473724,1,0.12994711339473725
f51a4ae194d2,FDX_Q2-2026,"Just curious on how FedEx kind of fits into that puzzle, if at all.",boilerplate,0,3,False,3,0.9,0.04999999999999999,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.85,0.1897536963224411,1,0.1297536963224411
56f10aa816bf,JPM_Q1-2024,"So in the current run rate, a bit less clear, the extent of what we're earning.",boilerplate,0,3,False,3,0.8233333333333333,0.025166114784235805,False,boilerplate,boilerplate,boilerplate,0.8,0.85,0.82,0.18959598243236542,1,0.12959598243236542
b2c0b0ad61eb,NVDA_Q2-2025,"But we know how to design the AI infrastructure, provided the way that customers would like it and lets the ecosystem integrate it.",boilerplate,0,3,False,3,0.7666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.85,0.18551336228847504,1,0.12551336228847504
389ac789fbeb,AVGO_Q1-2026,"And for that, you really need our belief, and we see that firsthand, a partner in silicon with the best technology, IP and execution around.",boilerplate,0,3,False,3,0.7999999999999999,0.08660254037844388,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.85,0.184824600815773,1,0.12482460081577301
002345cf4315,GS_Q1-2025,"But should there be opportunities on the forward to do more transaction-based activity, I think the firm is well set up to do that as well.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.1819504052400589,1,0.1219504052400589
370f44fa6773,NKE_Q3-2024,"But we don't think that's the right thing to do from a brand point of view, and we know that we manage these franchises for long-term health.",boilerplate,0,3,False,3,0.8566666666666668,0.060277137733417085,False,boilerplate,boilerplate,boilerplate,0.8,0.92,0.85,0.1818997859954834,1,0.1218997859954834
997a80b2ff9a,NVDA_Q1-2025,"So I'm just curious, why is it that now you are seeing such a strong demand for systems going forward?",boilerplate,0,3,False,3,0.89,0.036055512754639925,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.85,0.17988434433937073,1,0.11988434433937073
701ac4d69058,JNJ_Q1-2026,"Answer Executives - Executive VP & Worldwide Chairman of MedTech Shagun, thank you for the question.",boilerplate,0,3,False,3,0.9633333333333333,0.023094010767585053,False,boilerplate,boilerplate,boilerplate,0.95,0.95,0.99,0.17801746726036072,1,0.11801746726036072
099ca0241e32,WFC_Q4-2023,But I think I won't try to give you a buyback number.,boilerplate,0,3,False,3,0.89,0.036055512754639925,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.85,0.17365016043186188,1,0.11365016043186188
d93a91d0d92c,AVGO_Q3-2024,"I'm not in a path of, in the meantime, a different trajectory of enabling enterprises to do AI on their own workloads.",boilerplate,0,3,False,3,0.7566666666666665,0.08144527815247078,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.72,0.17282429337501526,1,0.11282429337501526
a814bd80fb4c,JNJ_Q4-2024,"So in total, multiple myeloma really is a stronghold for us, and we're not stopping there.",boilerplate,0,3,False,3,0.79,0.16822603841260725,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.85,0.1705925166606903,1,0.11059251666069031
257389c1897c,FAST_2026_01_20,Are we kind of still in this mostly sideways pattern looking through some of the monthly volatility?,boilerplate,0,3,False,3,0.89,0.036055512754639925,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.85,0.16643647849559784,1,0.10643647849559784
a508719d5c3d,WFC_Q2-2025,It looks like they were relatively flat.,boilerplate,0,3,False,3,0.7399999999999999,0.16370705543744904,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.7,0.1629880666732788,1,0.10298806667327881
2fe5a5417c05,C_Q3-2024,"Indeed, in a pivotal year, this quarter contains multiple proof points that we are moving in the right direction and that our strategy is delivering concrete results.",boilerplate,0,3,False,3,0.8133333333333334,0.18475208614068026,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.92,0.15992052853107452,1,0.09992052853107453
9caa46df269d,BLK_Q1-2025,The euro debt aligns our capital structure with our global business.,boilerplate,1,2,False,1,0.7233333333333333,0.025166114784235857,False,boilerplate,substantive,boilerplate,0.7,0.72,0.75,0.15964119136333466,1,0.09964119136333466
94e5f6e77c5d,AVGO_Q1-2026,"But I'm talking about scaling up in a rack, in a cluster domain.",boilerplate,0,3,False,3,0.7233333333333333,0.12503332889007368,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.72,0.1584315001964569,1,0.09843150019645691
556d1eb2ab40,FAST_Q4-2023,"If I were to characterize the Eastern U.S. versus the Western U.S., and I can think back to who's been the leaders of 2 business over time, both incredibly successful businesses.",boilerplate,0,3,False,3,0.7899999999999999,0.07937253933193772,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.82,0.15801841020584106,1,0.09801841020584107
f7e2d16c1e64,INTC_Q4-2024,"From day 1, we have been working closely together alongside the Board to drive better execution of our strategy.",boilerplate,0,3,False,3,0.8466666666666667,0.12701705922171772,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.92,0.15783481299877167,1,0.09783481299877167
47af3f99554e,JNJ_Q1-2026,"So I'm thrilled to talk about ICOTYDE, really one of our outstanding products.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.15757805109024048,1,0.09757805109024048
fa5e0bd6dc8f,AMD_Q3-2025,How does AMD truly differentiate in there?,boilerplate,0,3,False,3,0.89,0.06557438524302002,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.82,0.15552572906017303,1,0.09552572906017304
8aafdf9d1988,FAST_2026_01_20,"Dan had a commitment, and he's sitting down in southeastern United States and Max is by himself in Winona.",boilerplate,0,3,False,3,0.9400000000000001,0.03605551275463986,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.97,0.15485672652721405,1,0.09485672652721405
486b5aefe661,WFC_Q3-2024,"So I mean, it's the same drivers we've been talking about now for the last number of quarters.",boilerplate,0,3,False,3,0.9233333333333333,0.025166114784235794,False,boilerplate,boilerplate,boilerplate,0.9,0.92,0.95,0.15356014668941498,1,0.09356014668941498
56eb27405d42,AVGO_Q4-2025,Question Analysts - Senior Analyst I wanted to touch on gross margins and maybe it feeds into a little bit the prior question.,boilerplate,0,3,False,3,0.9233333333333333,0.025166114784235794,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.92,0.15319004654884338,1,0.09319004654884339
e044595cf6f2,BLK_Q3-2025,All of the high conviction growth themes we anticipated and invested ahead of are now leading in client conversations.,boilerplate,0,3,False,3,0.7666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.85,0.15249738097190857,1,0.09249738097190857
1f1ad6d7ce3a,JPM_Q2-2025,And so we've talked about how excess capital is earnings in store.,boilerplate,1,2,False,1,0.6666666666666666,0.16072751268321592,False,boilerplate,boilerplate,substantive,0.6,0.85,0.55,0.15168450772762299,1,0.09168450772762299
29068aa6555d,JNJ_Q1-2024,"As you know, we don't speculate on future currency movements.",boilerplate,0,3,False,3,0.9333333333333332,0.028867513459481253,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.95,0.15074050426483154,1,0.09074050426483155
14d10d96c632,WFC_Q3-2024,"I'd say, look, the short answer on the behavior side is not much has changed since in the last 3 weeks.",boilerplate,1,2,False,1,0.6833333333333332,0.14433756729740646,False,boilerplate,boilerplate,substantive,0.6,0.85,0.6,0.150358647108078,1,0.090358647108078
92bf81a84bb1,NKE_Q2-2026,"In Greater China, we highlighted last quarter that we were facing a longer road to a healthier business.",boilerplate,1,2,False,1,0.7166666666666667,0.12583057392117916,False,boilerplate,boilerplate,substantive,0.7,0.85,0.6,0.14897604286670685,1,0.08897604286670685
0746e025ac29,JPM_Q2-2024,Is that you leaning into it or just a function of demand?,boilerplate,0,3,False,3,0.9,0.04999999999999999,False,boilerplate,boilerplate,boilerplate,0.9,0.95,0.85,0.14653882384300232,1,0.08653882384300232
b196edf5c2a4,AVGO_Q4-2025,"Obviously, Google uses its own networking.",boilerplate,1,2,False,1,0.6833333333333332,0.14433756729740646,False,boilerplate,boilerplate,substantive,0.6,0.85,0.6,0.14651519060134888,1,0.08651519060134888
0ba1c67bd01c,JPM_Q1-2026,"And while you address this in your letter for those that maybe hadn't had time to read it and that are listening to this call, you think that if we do have a default cycle in private credit, it will be systemic?",boilerplate,0,3,False,3,0.7666666666666666,0.07637626158259735,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.75,0.14395008981227875,1,0.08395008981227875
20c93c37a1ef,NKE_Q2-2026,"I'm confident this change will result in us accelerating our Win Now actions by allowing our geography GMs to more closely shape our strategy, drive faster decisions and influence investments.",boilerplate,1,2,False,1,0.69,0.07937253933193772,False,boilerplate,substantive,boilerplate,0.6,0.72,0.75,0.14339907467365265,1,0.08339907467365265
ea76944cd3c2,FDX_Q4-2025,"But then on the secondly, the operating leverage we have created because of our cost structure will help us going forward.",boilerplate,0,3,False,3,0.7666666666666666,0.14433756729740646,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.85,0.14243490993976593,1,0.08243490993976593
f56ec2d314cf,FDX_Q3-2026,"And given that this is our last earnings call before the spin-off, we've invited Freight's CEO, John Smith; and CFO, Marshall Witt, to join us today to participate in the Q&A.",boilerplate,1,2,False,1,0.8466666666666667,0.11015141094572208,False,boilerplate,boilerplate,substantive,0.9,0.92,0.72,0.14120544493198395,1,0.08120544493198395
6d42935896a1,NKE_Q2-2026,"Future, and we had kids lining up for that shoe.",boilerplate,1,2,False,1,0.7233333333333333,0.18610033136277146,False,boilerplate,boilerplate,substantive,0.7,0.92,0.55,0.13971340656280518,1,0.07971340656280518
f632cc1f1a63,INTC_Q2-2025,I know there was a shelf first strategy.,boilerplate,0,3,False,3,0.79,0.16822603841260725,False,boilerplate,boilerplate,boilerplate,0.6,0.92,0.85,0.13936667144298553,1,0.07936667144298554
9e88b1190c44,GS_Q1-2024,"Our alts franchise, I think, is differentiated and we're allowed to deliver alts in an effective way to wealth clients.",boilerplate,0,3,False,3,0.7566666666666667,0.13650396819628846,False,boilerplate,boilerplate,boilerplate,0.6,0.85,0.82,0.1383148431777954,1,0.07831484317779541
5473c9142b12,NVDA_Q4-2024,"As you know, accelerated computing is very different than general-purpose computing.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.138125941157341,1,0.078125941157341
c087c7a333c1,FAST_Q4-2023,There's a couple of states where the rules are pretty onerous.,boilerplate,0,3,False,3,0.7566666666666665,0.08144527815247078,False,boilerplate,boilerplate,boilerplate,0.7,0.85,0.72,0.13605108857154846,1,0.07605108857154846
66f17f729791,GS_Q3-2025,"We are thrilled to partner with T. Rowe which, like Goldman Sachs, has a strong brand with a long track record of success across investing in capital markets and in producing strong investment returns for clients.",boilerplate,1,2,False,1,0.7066666666666667,0.18475208614068026,False,boilerplate,boilerplate,substantive,0.6,0.92,0.6,0.1345447152853012,1,0.07454471528530121
33a8f63683a4,NVDA_Q3-2025,Some of it would be digital artist intelligence like Runway.,boilerplate,1,2,False,1,0.6833333333333332,0.14433756729740646,False,boilerplate,boilerplate,substantive,0.6,0.85,0.6,0.13325613737106323,1,0.07325613737106323
28ce420d6f09,GS_Q1-2024,"Obviously, we have a variety of both capital and liquidity ratios that we manage to over time.",boilerplate,0,3,False,3,0.8233333333333334,0.11239810200058246,False,boilerplate,boilerplate,boilerplate,0.7,0.92,0.85,0.1329873651266098,1,0.0729873651266098
